season,pos,trb_percent,ast_percent,usg_percent
2008,PF,10.5,9.5,13.5
2008,C,16.7,3.3,22.8
2008,C,15.6,6.4,15.7
2008,SF,8.7,10,16.2
2008,SF,8.8,16.5,19.9
2008,C,21,2.3,10.4
2008,PG,5.3,22.5,16.6
2008,SF,8,12.1,16
2008,C,18,11.8,27.4
2008,C,12,4.7,13.2
2008,PF,10.6,4.9,14.3
2008,C,13.4,4.6,12
2008,SG,6.7,16.4,27.3
2008,SF,8,15.2,25.9
2008,SF,9.7,9.9,16.1
2008,PG,4.2,29.5,17.3
2008,PG,6.7,19.7,23.1
2008,PG,8.3,28.2,18.9
2008,SG,6.6,9.4,12
2008,SG,7.3,28.2,24.9
2008,C,17.3,5.3,7.7
2008,SG,6.1,9.3,18.7
2008,SG,8.2,13.4,19.2
2008,PF,14.6,8.9,19.8
2008,SG,10,14.3,17.3
2008,PG,7.6,43.5,17.1
2008,SF,8.7,8.4,17.9
2008,C,15.9,2.4,14
2008,PF,13.2,6.6,20.6
2008,PF,12.3,2.8,16.1
2008,PF,13.1,6.7,21
2008,PF,13,7.4,22.8
2008,PF,13.4,5.6,17.4
2008,PF,13.5,16.6,25
2008,SG,5.8,14.7,25.8
2008,PG,3.7,19.1,8.6
2008,PF,9.6,12.9,16.6
2008,SF,9.7,12.5,16.1
2008,C,10.2,14.2,17.3
2008,SG,5.4,16.7,22.4
2008,SG,5.4,15.5,17.4
2008,SF,7.1,5.6,19.7
2008,C,15.2,7.5,28.2
2008,PG,6.5,24.6,19.1
2008,PG,6.4,27.7,18.2
2008,PG,6.7,20,20.5
2008,PG,7.1,23.9,23.1
2008,C,10,1.4,12.3
2008,PF,13.4,5.1,19.3
2008,PF,13.2,6.6,20.4
2008,PF,13.7,2.3,17.4
2008,SF,6.9,10.1,22.1
2008,SF,6.3,9.9,23
2008,SF,8.3,10.4,20.2
2008,PG,4,27.7,16.6
2008,SG,4.7,17.5,21.7
2008,PF,12.8,6.5,9.7
2008,C,17.8,6.5,13.5
2008,C,19,7.6,13.2
2008,PF,15.5,4.2,14
2008,PF,9.6,15.7,20.7
2008,PF,14.5,11,19.7
2008,PF,9.6,8.4,24.1
2008,PG,5.9,38.8,21.3
2008,C,11.6,12.7,16.7
2008,SF,9,22.9,24.8
2008,PF,10.2,7.7,16.7
2008,PG,6.2,22.2,19.8
2008,C,17.2,6.3,13.4
2008,PG,3.8,21.9,15.6
2008,PF,15,7.5,24.4
2008,SG,6.7,8.7,19.8
2008,SG,6.6,37.5,33.1
2008,PF,10.9,8,22.8
2008,C,15.5,6.9,10
2008,C,15.3,8.2,10.2
2008,PF,16.1,3.3,9.3
2008,PF,9,15.9,24.6
2008,C,13,9.7,20.5
2008,SF,9.3,18.1,16
2008,PF,11.4,5.2,21.6
2008,PG,5.4,36.6,18.8
2008,PF,13.6,19.3,15.8
2008,SF,8.2,7,18
2008,SG,12,10.2,22.7
2008,SG,13,11.8,22.9
2008,SG,9.5,6.2,22
2008,PF,13.7,10.6,26.3
2008,PG,7,23.5,18.3
2008,PG,7.2,23.7,19.8
2008,PG,6.9,23.3,16.8
2008,PF,13.6,7.1,21.2
2008,SF,7.2,12.7,19.4
2008,PG,5.6,11.3,10.7
2008,PG,5.3,6.6,10.1
2008,PG,4.9,43.6,23.1
2008,PG,4.1,27.3,17
2008,PG,5.3,22.6,24.3
2008,PG,5.6,30,22.1
2008,SF,9.6,8.3,20.1
2008,PG,6.9,27.8,20.8
2008,C,14.6,3.7,15.5
2008,PF,15.5,3.8,17
2008,PF,16,3.6,19.4
2008,SF,9.9,9.8,21.3
2008,SG,6.9,10.5,15.2
2008,SG,6.9,10.4,15.2
2008,SF,11.9,9.4,15.1
2008,SG,5.8,9.6,24.9
2008,PF,11.9,6.2,17.4
2007,C,11.6,9.2,19.5
2007,C,13.9,3.2,19.3
2007,SG,6.7,19,29.5
2007,SG,9.2,12.5,22.1
2007,PG,5.3,24.1,19.4
2007,SG,7.4,13.8,20.1
2007,SF,5.6,17.6,15.1
2007,SF,8.9,19.2,33.4
2007,PG,6.6,27.2,31.4
2007,SG,12,8.9,19.2
2007,PG,6.1,24.8,17.4
2007,PG,6.3,27.1,22.8
2007,SF,10.1,15.6,23.3
2007,PG,4,27.9,21.4
2007,SG,7.7,6.2,18.7
2007,SF,16.4,7,15.5
2007,SG,4.8,18.7,23.4
2007,PF,9.2,5.1,22.6
2007,PF,10.6,12.8,18.5
2007,SG,5.9,13.3,15.6
2007,SF,6.5,9.2,12.1
2007,PF,13.5,3.6,13.4
2007,SG,4.9,13.6,18.3
2007,SG,5,9.5,17
2007,PG,5.5,24.3,24.5
2007,C,17.5,5.4,13.8
2007,PG,5.6,32.9,21.5
2007,PG,4.3,26.1,13
2007,PG,4.5,20.3,12.8
2007,PG,4.3,28.2,13.1
2007,PF,16.1,8.8,17.2
2007,C,11.9,4.5,19.8
2007,SG,5.8,9.5,14.9
2007,C,15.2,13.9,17.3
2007,PF,20.6,16.6,26.5
2007,C,16.4,11.7,26.7
2007,SF,5.5,7,10.9
2007,PG,4,22.7,21.6
2007,PG,4,24.2,23.8
2007,PG,3.9,21.5,19.9
2007,PF,14.5,14.7,24.3
2007,SG,6.7,5.7,16.8
2007,C,13,4.6,18.5
2007,SG,8.7,14.8,19.6
2007,C,12.6,10.2,15
2007,PF,13.6,5,17
2007,SG,8.2,25.5,33.6
2007,SG,6.9,7.6,12
2007,SF,10.8,15.9,23.1
2007,SF,6.7,4.7,18.3
2007,C,15.8,8.2,16.3
2007,PG,4.9,39.7,19.5
2007,C,19.4,14.1,15.9
2007,SF,6.6,3.8,18.7
2007,SG,6.5,8.2,19.9
2007,PG,4.6,41.4,16.2
2007,SG,9.3,25.1,30.8
2007,PG,7.1,35.3,26.5
2007,C,20.7,4.1,12.3
2007,SG,10.1,10.8,15.7
2007,PG,4.6,28.1,16.6
2007,PF,10.1,3.5,7.1
2007,SF,8,17.4,18.8
2007,C,16.8,5.4,16.2
2007,PF,12.4,10.8,21.2
2007,SG,5.1,20.9,24.1
2007,C,11.9,4.6,25.5
2007,C,17.4,4.2,16.7
2007,C,17.8,3.5,12.8
2007,SG,4.9,24.3,14.2
2007,SG,5.9,12.6,20.8
2007,PG,6.8,36.9,26.5
2007,SF,6.2,21.9,21.9
2007,SG,11.5,10.2,16.5
2007,SF,10.8,11.8,22.2
2007,SG,5.3,6.5,12.8
2007,PF,8.1,21.7,15.4
2007,PF,15.2,5.7,22.9
2007,PF,15.6,3.6,23.1
2007,PF,15,6.5,22.8
2007,C,17.8,2.8,7.9
2007,SG,5,11,20.7
2007,SG,4.3,11.6,20.9
2007,SG,6.3,9.9,20.5
2007,C,13.1,5.1,15.1
2007,SG,3.7,13.1,19.1
2007,PG,5.1,24.4,14.8
2007,C,18.8,18.8,27.9
2007,PF,9.4,14.2,19
2007,PF,9.8,16.7,19.7
2007,SG,9.2,12.4,18.5
2007,SG,5.1,18.8,22.4
2007,C,15.2,6.4,14.4
2007,SG,7.5,6.7,17.3
2007,PF,23,5.7,14.8
2007,PG,6.4,19,15.8
2007,PG,5.6,32,21.9
2007,SF,7.4,9.7,19.6
2007,SG,4,18.1,18.2
2007,PG,6.2,44.8,26.1
2007,C,20.2,5,9.9
2007,PG,6.9,20.9,22.9
2007,SG,7.5,22.4,19.7
2007,PF,12.4,6.2,20
2007,C,17.2,5.3,17
2007,PF,10.2,10.1,15.2
2007,SF,8.5,9.8,15.9
2007,PF,19.5,19.5,27.4
2007,C,16.3,17.7,25.3
2007,SF,9.9,8,21.3
2007,SF,8.4,6.7,12.8
2007,SF,10,4,16.1
2007,PG,5.4,10.7,13.4
2007,SG,9.6,22.6,27.1
2007,SG,6.6,8.5,18.2
2007,PF,10.7,9.2,18.5
2007,PF,17.7,6.7,20
2007,SG,5.4,20.1,29.3
2007,SF,11,5.4,17.4
2007,SF,7.9,7,18.2
2007,SF,7,8.5,23.7
2007,SG,5.1,11.2,25.7
2007,SG,6.1,19,25.9
2007,SF,10.9,8.2,20.8
2007,PF,10.9,9.8,23.1
2007,PF,10.8,7.8,23.1
2007,PF,10.9,11.6,23.1
2007,PG,5.7,22.9,19.1
2007,PG,7.5,25.4,17.4
2007,PG,6.9,19.8,15.4
2007,PG,6.7,20.2,15.1
2007,PF,15.5,6.6,17.5
2007,SG,6.5,14,11.8
2007,PF,17.5,4.4,11.9
2007,SF,7.4,7.7,17.3
2007,C,15.8,4.1,13.6
2007,SG,6.6,14.8,18.6
2007,PF,8.8,5,18.7
2007,C,14.7,7.1,19.2
2007,SG,7.3,12.3,21.8
2007,PG,5.5,29.2,21.6
2007,PF,12.3,10.1,13.6
2007,SG,5.7,13.1,22.8
2007,C,20.5,9.5,22.7
2007,SF,11.7,9.2,25.2
2007,PF,12.7,10.5,18.9
2007,PG,5.2,21.4,20.9
2007,SG,6,16.4,21.7
2007,PG,3.7,20.3,18.7
2007,PF,12.5,2.6,13.2
2007,SG,8.5,23.8,22.6
2007,C,16.4,10.2,21.7
2007,PF,11.4,7.8,21
2007,SG,4,29.6,29.3
2007,PG,3.8,34,36.7
2007,SG,4,28.3,27.1
2007,PG,4.9,26.2,18
2007,SG,7.7,17.9,23
2007,SF,4.3,11.9,17.1
2007,PF,10.8,9.6,22.2
2007,SF,5,18.8,22.1
2007,SG,4.6,16.7,21.7
2007,SF,5.4,20.6,22.5
2007,SF,9.6,29.1,31
2007,PG,4.7,23.7,20.5
2007,PF,12.1,8.8,22.8
2007,SG,7.1,14.1,13.5
2007,PG,4,28.3,20.6
2007,SG,4.2,28.4,20.8
2007,C,19.5,7.2,22.4
2007,SF,7.2,13.1,22.1
2007,SF,10.8,7.9,10.3
2007,PF,14.4,3.6,16.1
2007,PF,17.7,4.1,18.5
2007,PG,4.7,24.9,15.8
2007,PG,5.1,21.2,15.7
2007,PG,4.3,27.7,15.9
2007,SG,6.1,21.8,28.3
2007,PF,13.1,4,14.8
2007,PG,3.3,12.7,15.9
2007,SG,5.5,6.6,17
2007,SG,7.1,10.9,14.7
2007,SG,6.5,9.1,15.2
2007,SG,7.4,11.9,14.4
2007,SG,5.2,12.8,16.9
2007,SG,5.5,9.6,18
2007,SG,4.6,18.9,14.7
2007,SF,7.5,4.5,16.5
2007,C,16.2,6.1,19
2007,SF,6,7.9,17.9
2007,PG,13.2,41.4,19.4
2007,SG,6,7,18.4
2007,SF,9.8,14.5,14.4
2007,PF,10.1,4.5,17.6
2007,PG,5.3,37.5,18.4
2007,SF,6.8,8,21.3
2007,C,12.2,10.2,23.5
2007,PF,12.4,3.7,16.8
2007,PF,20.7,10.2,14.9
2007,SF,10.1,10.8,24.4
2007,PG,6.8,28.3,17.4
2007,PG,10.6,27.3,16.1
2007,PG,4.2,23.9,21
2007,SF,11.5,15.9,26
2007,C,18,2.9,17.4
2007,PF,4.1,0,18.7
2007,PG,4.6,25.2,21.5
2007,SF,15.2,6.7,19.3
2007,PF,13.8,5.7,19.8
2007,PF,17.9,2.4,17.9
2007,SG,7.1,10.9,23.2
2007,SF,7.7,7.6,21.9
2007,C,11.7,2.5,18.9
2007,PF,16.5,14.5,23.5
2007,SG,5.1,10.8,20.3
2007,PF,17,7.2,18.6
2007,SG,8.6,37.5,35
2007,PG,5.2,27.7,15.3
2007,SF,8,14.4,8.6
2007,PG,3.4,18.7,16.3
2007,PG,3,16.6,17
2007,PG,3.8,21,15.5
2007,PF,14.1,7.9,18.7
2007,PG,7,34.3,19.2
2007,PG,7.1,38.7,18.5
2007,PG,6.9,32.7,19.4
2007,C,13.2,20.4,16.8
2007,SG,8.2,18.7,21.1
2007,PF,17.5,6.7,17.8
2007,C,16,12.3,33.5
2007,SG,5.6,11.7,18.4
2007,C,17.6,2,18.5
2007,C,11.4,6.1,16.2
2007,PF,5.9,11.9,22.4
2007,C,13.1,2,20.8
2007,PF,12.7,10.9,17.2
2007,PF,12.9,12.8,15.2
2007,PF,12.5,9.8,18.3
2007,SG,4.5,20.4,18.7
2007,C,21.8,1.5,8.3
2007,SF,9.7,6.8,19.3
2007,PF,10.5,5.7,12
2007,PG,5.8,50.1,22.9
2007,PG,6.2,25,23
2007,C,12.6,7,13.8
2007,PF,12.2,7,23.8
2007,PF,14.8,17.8,28.9
2007,C,16.3,7.8,12.9
2007,PF,14.5,19.5,19.8
2007,C,19.2,6,19.1
2007,C,13.2,9.9,22.8
2007,PG,4.8,21.8,12.8
2007,C,15.5,13,28.1
2007,C,15.4,14.3,29.4
2007,PF,8.8,6.1,21.8
2007,C,14.9,9.2,21.3
2007,PG,6.1,20.4,23.1
2007,SG,6.8,9.9,15.7
2007,PG,4.9,14.6,18.6
2007,PG,6,31.7,27.4
2007,SF,10.3,15.5,22.2
2007,PG,6.9,41.3,23.1
2007,SG,6,11.3,19.1
2007,PG,5.2,20.9,14.4
2007,C,14.1,9.4,12.2
2007,SF,9.2,5,19.1
2007,C,13.3,4.8,16.7
2007,SG,9.5,22.1,30.7
2007,SF,9.3,4.7,17.2
2007,PF,9,8.3,15.8
2007,SF,11,7.7,13.1
2007,SF,8.5,12.9,18.9
2007,C,14.9,2.6,8.7
2007,PF,10.7,10.5,19
2007,PF,18.1,3.7,17.2
2007,PF,17.6,12.8,33.1
2007,C,9.5,0,5.9
2007,SG,5.8,10.5,20.8
2007,SF,5.7,11,29.5
2007,PG,5.2,9.7,18.1
2007,SG,8.5,16,22.3
2007,SF,12.9,11.4,18.7
2007,PG,4.7,28.2,20
2007,PF,16.1,4.7,14.1
2007,C,7.5,8.2,12.9
2007,PG,6.7,11.9,22
2007,PG,6.6,41.9,17.8
2007,PG,9.5,26.3,16.5
2007,PF,12.8,12.7,15.3
2007,SG,6.7,8.1,12.2
2007,SG,7.7,20.9,23
2007,SG,7.3,18.8,15.3
2007,PF,6.1,8.9,10.8
2007,SG,10.1,10.7,17.2
2007,PF,11.6,3.5,14.4
2007,PF,14.9,5.4,10.8
2007,PF,16.2,5.4,18.7
2007,PF,15.9,5.4,18.9
2007,PF,15.2,3.1,19.2
2007,PF,15.9,5.7,18.8
2007,SF,14.1,16.3,24.1
2007,SG,5.5,10.2,22.8
2007,PG,5.7,25.2,11.4
2007,SF,8.5,11.3,17
2007,PF,11,9,18.3
2007,SF,5.4,19.7,25
2007,SG,5.1,14.3,17.6
2007,SF,7.3,4.7,24.9
2007,C,17,5,25.8
2007,PG,5.5,31.3,17.3
2007,SG,4.3,10.9,22.7
2007,C,14.5,2.8,20.8
2007,SF,6.5,11.3,25
2007,PG,4.1,22.7,17.8
2007,SG,4.9,25.5,21.3
2007,C,17.4,3.6,14.4
2007,PF,15.7,8.4,13.6
2007,C,18.3,2.7,12.1
2007,PF,11,14.2,20.1
2007,PF,15.9,6.6,20.9
2007,PG,6.2,38.5,23.8
2007,C,13.9,9.1,15.7
2007,SF,8,17.9,21.7
2007,SF,8.1,8.6,13.7
2007,PG,5.2,20.6,21.3
2007,C,16.4,6,13.7
2007,PF,13.6,6.1,21.8
2007,C,14.5,6.8,15.7
2007,SG,6.7,10.3,15.4
2007,SG,7.3,40.5,34.7
2007,PF,11,12.1,22.3
2007,C,17.4,9.9,10.6
2007,SF,11.6,12.5,22.5
2007,C,13.3,8.9,19.6
2007,SF,8.9,20.2,16.8
2007,PF,11.7,6,21.9
2007,PG,5.2,31.4,19.4
2007,PF,14.3,17.8,21.1
2007,PF,16.4,19.5,23.4
2007,PF,13.4,17,20.2
2007,SF,8.5,4.9,16.7
2007,SF,11.7,8.9,23.7
2007,PF,12.9,10.9,23.8
2007,SG,5.6,23.5,19.3
2007,SG,8.8,5.8,18.2
2007,PF,14.6,5.3,19.3
2007,SF,6.7,12,17.7
2007,PF,9.7,5.2,21.9
2007,PG,5.5,41.6,22.2
2007,PG,4.5,28.3,18.2
2007,C,20.3,1,17.6
2007,PG,7.8,28.2,24.4
2007,PF,9.3,9.7,20
2007,PG,7.3,34.4,25
2007,PF,17.3,4.8,15.9
2007,SG,8.6,6.7,15.5
2007,SG,9.1,7.6,13.4
2007,SF,12.4,12.1,17.1
2007,C,12.6,6.1,10.5
2006,PF,10.6,13.2,20.1
2006,PF,11.5,4.9,19.2
2006,SG,6.6,17.2,27.4
2006,PG,6.9,11.2,18.8
2006,PG,6.1,30.8,18.8
2006,SF,7.2,9.3,18.2
2006,C,16.2,1.7,13.9
2006,SG,8,15.7,18.2
2006,SG,8.4,16.1,19.8
2006,SG,7.6,15.1,16.3
2006,SF,7.5,6.9,11.4
2006,SF,7.8,14.3,32
2006,PG,4.8,27,30.5
2006,SF,13.3,9.8,15.8
2006,SF,11.7,10.4,14.4
2006,SF,17.3,8.3,19.3
2006,PG,6.6,31.6,20.7
2006,PG,6.9,39.3,18
2006,SG,6.2,23.8,23.4
2006,SF,7.6,15.8,23.6
2006,SF,7.5,11.1,25.7
2006,SF,7.6,17.6,22.8
2006,PG,4.2,20,20.2
2006,SG,4.7,19.8,17.6
2006,PG,3.9,20.1,21.5
2006,PG,5.4,25.3,20.6
2006,PG,4.3,19.2,19.9
2006,PG,5.7,26.6,20.7
2006,SG,5.2,14.4,20.3
2006,SF,15.7,10.9,18.4
2006,PG,5.4,29.5,20.3
2006,PG,5.2,30.9,20.4
2006,SG,7.5,15.5,16
2006,SG,5.3,12.5,13.9
2006,SF,9.2,8.2,13.7
2006,C,12.7,3.7,14.9
2006,C,17.5,1.3,15.8
2006,SG,5.6,16.6,17.5
2006,SG,4.7,9.8,16.4
2006,PG,4.4,25.2,25.4
2006,C,15.8,3.9,11.2
2006,PG,5.1,39.3,22.9
2006,PG,4.9,29,15.8
2006,C,9.8,7.8,21.4
2006,C,9.1,10.8,23.6
2006,C,10.5,5,19.3
2006,SG,7.8,11.2,17.2
2006,SG,7.2,8.7,19.6
2006,SF,8.2,13.3,15.3
2006,PF,14.5,13.4,15.9
2006,PF,10.2,5.2,14.4
2006,PF,16.9,18,23.9
2006,C,14.4,11.8,25.2
2006,SF,6.9,6.8,11.1
2006,PG,3.1,25,23.8
2006,PF,14.8,13.1,27.7
2006,C,11.8,3.7,20
2006,SG,7.3,10.7,19.5
2006,C,14.1,5.6,13.6
2006,C,13.7,6.3,14.7
2006,SG,7.6,24.1,38.7
2006,SG,6.9,10.8,12.6
2006,SF,10,12.1,23.2
2006,C,15,6.1,19
2006,SF,7.4,3.7,18.6
2006,SG,5.8,29.1,14.1
2006,C,21,10.2,19.5
2006,SG,7.1,4.6,20.8
2006,PG,6.3,26.9,16.2
2006,SG,9.3,24.4,32.3
2006,PG,6.3,32.5,25
2006,C,12.9,1.9,16.7
2006,C,13,1.1,16.4
2006,C,19.3,5.6,10.4
2006,SF,10.3,9.4,14
2006,SG,4.2,10.9,9.4
2006,PG,5.7,29.8,23.8
2006,C,11.7,9.1,11.7
2006,C,10.6,5.7,9
2006,PF,15.4,8.1,16.1
2006,PF,10.5,8.3,18.3
2006,SG,5.9,20.9,21.5
2006,PF,13.3,9.1,15.3
2006,C,14.1,1.9,24.1
2006,C,18,2.2,13.8
2006,C,19.9,4,13.4
2006,SG,4.4,19.2,15.4
2006,SG,7.6,16.2,18.3
2006,PF,13.5,3.5,13.4
2006,PF,14,3,13.8
2006,C,11.5,5.4,11.6
2006,PG,6.7,42.6,25.9
2006,SG,6.6,22.2,24.3
2006,SG,6.5,22.8,23.6
2006,SF,6.7,21.4,25.1
2006,SG,8.2,15.2,23.7
2006,PG,8,15.5,23.9
2006,SF,11.4,9.7,20.4
2006,PF,10.8,24.9,17.9
2006,PG,4.2,25.5,14.1
2006,PF,12.4,4.9,21
2006,C,14.9,2.2,6.9
2006,SG,5.5,14.9,25.2
2006,PG,4.2,16.7,22.5
2006,PG,5.9,26.4,15
2006,PF,18.7,16.5,27.7
2006,SF,8.6,15,18.1
2006,PG,4.9,25.6,15.4
2006,PG,3.9,23.4,18.2
2006,SG,6.6,14.9,20.2
2006,C,12.5,4.4,10.8
2006,PF,11.9,9.7,20.1
2006,SG,8.5,8.5,17
2006,PF,21.4,4,14.4
2006,PF,21.2,4.4,15.2
2006,PF,21.8,3.5,13.4
2006,SG,5.1,13.2,15.8
2006,PG,6.4,30.9,21.4
2006,SG,7.2,9.3,18.9
2006,PG,4.5,22.6,20.2
2006,PG,7.4,21.5,22
2006,PF,10.7,5.3,23.8
2006,PG,7.2,29.8,20
2006,C,17.1,1.1,15.6
2006,C,20.9,5.1,11.3
2006,C,13,2.8,10
2006,SG,5,9.2,16.8
2006,SG,7.5,24.6,22.6
2006,PG,7.8,25.7,23.4
2006,SG,6.5,21.7,20.4
2006,C,14.5,6.6,24.2
2006,SF,8.3,11.2,15.7
2006,PF,19.6,20.2,25.5
2006,PF,7.1,6.5,15
2006,PF,13.8,23.7,26.4
2006,SF,10.5,6.9,15.3
2006,SG,7.5,22.2,25
2006,SG,4.4,12.8,22.8
2006,PF,13.2,6.8,15.9
2006,PF,18.1,4.4,18.6
2006,SG,5.1,17.3,26.3
2006,SF,9.4,6,16.5
2006,SF,12.5,8.8,16.4
2006,PG,7.2,15.8,14.6
2006,SG,5.7,5.7,23.9
2006,SG,11,10.8,10
2006,C,17.2,4.7,15.6
2006,SG,5.4,18.6,27.4
2006,SF,8.4,17,13.1
2006,SF,11.5,9.6,22
2006,PF,11.3,15.8,25.6
2006,C,14.2,2.4,20.2
2006,PG,5.9,23.4,21.7
2006,PG,5.1,13.4,16.2
2006,PF,15,5.9,14.1
2006,SG,5.2,13.2,15.4
2006,PF,19.6,4.6,12.2
2006,SG,8.6,8.7,18.8
2006,C,14.5,3.9,14.9
2006,SG,6.8,16.2,16.6
2006,SF,8.1,14.6,24.9
2006,PG,5.6,28.9,21.4
2006,PF,12.1,10.1,14.7
2006,PG,5.2,16.4,26.9
2006,PF,20.9,7.2,21.3
2006,SF,11.7,10.4,22.9
2006,PF,12.4,8.4,20.2
2006,PG,3.3,23.3,23.5
2006,SG,7.4,17.5,23.6
2006,C,12.1,2.1,14.4
2006,SF,9.1,12.9,14.7
2006,C,15.3,7.4,24.6
2006,PG,4.4,34.9,35.8
2006,PG,5.9,12.2,14
2006,SG,6,23.2,17.8
2006,PG,7.6,20.7,25
2006,SF,8.3,9.1,17.6
2006,SF,8.5,9.6,17.6
2006,C,12.5,7.9,21.5
2006,C,12.8,7,21.5
2006,SG,6.2,14.2,24
2006,SF,9.8,32.8,33.6
2006,PG,5.5,28.2,25
2006,SF,13.5,8.7,23.9
2006,PG,6.7,22.5,17
2006,PG,5.7,24.4,18
2006,PF,17.2,5,21.6
2006,SF,10.2,18,22.1
2006,PF,11.3,11.6,13.4
2006,SF,6.1,13.4,19.2
2006,PG,4.9,28.6,18.3
2006,SG,6.1,9.5,17.9
2006,SG,6,29.1,24.6
2006,SF,13.8,4.5,16.8
2006,SF,14,4.1,16.5
2006,PG,3.8,12.6,12.6
2006,SF,6.5,7,17.8
2006,SG,6.9,12.7,18.1
2006,SG,5.3,14.5,18.7
2006,SF,7.9,4.5,16.9
2006,PF,10.4,5,18.3
2006,C,17,5,17.9
2006,SF,6.3,8.6,14.7
2006,SF,12.4,9.8,15.1
2006,PG,11.4,39,19.1
2006,SF,12.9,20.5,20.5
2006,PG,5.5,42.3,20.3
2006,SF,6.2,10.2,16.2
2006,PF,12.2,6.8,21.6
2006,PF,8.8,21.5,17.4
2006,PF,12.2,9,14.7
2006,SF,16.3,6.5,13.5
2006,SG,6.1,15.6,23.7
2006,SG,6.9,12.7,22.5
2006,SG,5.2,18.8,25
2006,SF,8.2,10.7,23.1
2006,PG,7,27.2,15
2006,PG,4,21.7,20.4
2006,SF,10.4,12.1,27.7
2006,C,18.8,3.6,17.2
2006,PG,4.9,31.7,22.2
2006,PF,16.3,6.8,22.3
2006,PF,14,4.8,18.2
2006,PF,13.3,8.8,21.6
2006,SG,8,8.3,17.4
2006,SF,8.4,5.4,20.8
2006,PF,15.9,9.7,25.9
2006,SG,6.3,8.4,23.3
2006,PF,15,8.8,18.9
2006,SF,10.3,28.8,35
2006,SG,6,18.7,17.9
2006,PG,3.8,20.7,17.8
2006,C,14.2,6.6,18.7
2006,SF,8.5,10.8,25.1
2006,C,12.1,9.2,19
2006,C,12.1,9,19.3
2006,PG,7,36.2,20
2006,C,12.3,21.5,18.9
2006,SG,10.6,16.5,21.3
2006,C,17.5,9.8,29.9
2006,SG,6.6,13.1,19.8
2006,C,17.8,4.7,18.3
2006,SF,9.1,8.9,14.5
2006,SF,9.1,9.1,14.4
2006,C,13.5,6.8,14.7
2006,C,16.2,1.4,17.5
2006,PF,16.5,6.7,19.2
2006,SG,4.3,15.4,21.7
2006,SG,4.8,18.1,24.4
2006,SG,3.9,12.6,18.9
2006,C,18.8,0.7,8.5
2006,SF,7.1,8.9,18.6
2006,PF,7.2,8.9,18.4
2006,PF,13.1,5.2,12.5
2006,PG,6.6,44.4,23.3
2006,PG,6.2,31.5,25.1
2006,C,12.1,3.4,12.6
2006,PF,12.8,9,21.3
2006,PF,14.2,14.7,30
2006,PF,13.5,22.4,18.1
2006,PF,17.3,6,21.5
2006,PF,15.4,12.8,23.5
2006,SG,5.4,13.8,9.6
2006,C,14.4,4.1,16.2
2006,C,14.3,3.7,16
2006,PF,15.2,14.9,28.9
2006,C,17.6,12.4,30
2006,C,16.9,11.7,11
2006,PF,9.9,5.2,18.3
2006,C,15,8.5,19.2
2006,PG,5.9,24.4,19.5
2006,PG,5.7,17.3,16.5
2006,PG,5.7,32.2,27.1
2006,SG,8.1,12.7,24.1
2006,SF,8.8,10.7,25.1
2006,SG,7.1,15.6,22.7
2006,PG,8.5,38.2,22.2
2006,SG,5.8,4.9,15.7
2006,PG,5.9,16.7,14.1
2006,C,18.5,8.1,14.8
2006,SG,7.4,10,19.9
2006,C,13.9,1.8,13.7
2006,SF,10.5,23.4,31.2
2006,SF,7.7,6.2,21.1
2006,C,23.4,0,17.2
2006,C,16.3,5.1,11.9
2006,SF,9.8,6.8,11.6
2006,C,11.7,3.2,11.9
2006,SF,7.1,10.8,19.6
2006,C,16.9,5,13
2006,PF,10.8,10.9,18.1
2006,PF,10.4,10.4,19.1
2006,PF,11.2,11.4,16.8
2006,PF,14,11.4,28.8
2006,C,12.9,3.4,9.9
2006,C,9,3.5,15.5
2006,SG,6.5,13.8,28.3
2006,SF,7.5,6.8,18.9
2006,SF,8.1,8.1,19.7
2006,SG,8.5,15.6,27.6
2006,SF,9.7,10.3,17.4
2006,PG,5.4,32.3,18.1
2006,SF,9.7,9.5,17
2006,PF,8.4,8.2,15.4
2006,PG,6.6,17,22.5
2006,SG,6.5,15.5,21.8
2006,SF,6.4,15,22.7
2006,SG,6.7,16.2,20.2
2006,PF,14.1,9.7,17.1
2006,SF,6.5,7.8,11.8
2006,C,15.6,3.7,6.5
2006,SG,5.4,7.7,22.7
2006,SG,6.3,16.7,16.3
2006,PF,7.4,8.2,12.7
2006,SF,7.8,11.2,18.3
2006,SF,15.2,5.9,12.3
2006,C,14.3,5,11.4
2006,C,14.8,4.1,12
2006,PF,15.4,6,20.4
2006,SF,12.5,12.2,18.9
2006,SG,6.6,10.3,21.9
2006,PG,5,22.2,10.9
2006,SG,7.3,13.9,20.5
2006,PF,10.6,11.5,21.3
2006,C,15.1,2,14
2006,SG,6,18,25.2
2006,SG,5.6,10.1,18.1
2006,SF,9.3,9.4,22
2006,SF,8.4,10,20.8
2006,SF,9.9,9,22.9
2006,C,17.8,5.9,28.7
2006,PG,6.7,26.6,20.8
2006,SG,5.6,10.5,22.9
2006,C,16.5,8.2,23.2
2006,C,16.2,1.2,15
2006,C,12.7,3.6,22.7
2006,SF,6.9,14.1,22.1
2006,SF,7.3,13.4,23.1
2006,SF,6.4,15.1,20.7
2006,PF,11.5,7.9,19.8
2006,PG,4.4,26.5,22.2
2006,PG,3.4,19.6,22.2
2006,C,14.5,2,14
